"","id_trabajador","edad","genero","nivel_educativo","num_hijos","tipo_cargo","capacitado","jornada","antiguedad","empresa"
"2602",2602,52,"femenino","universitario",1,"administrativo",1,"diurna",16,111
"2603",2603,41,"masculino","tecnico",1,"administrativo",0,"nocturna",14,132
"2604",2604,40,"masculino","tecnico",1,"operativo",1,"diurna",7,27
"2605",2605,63,"femenino","tecnico",4,"operativo",1,"mixta",10,49
"2606",2606,18,"femenino","tecnico",0,"operativo",0,"diurna",5,98
"2607",2607,43,"masculino","tecnico",3,"operativo",1,"mixta",8,127
"2608",2608,34,"femenino","universitario",2,"operativo",0,"nocturna",8,73
"2609",2609,18,"masculino","bachiller",1,"administrativo",1,"mixta",10,141
"2610",2610,30,"femenino","tecnico",3,"operativo",0,"diurna",9,52
"2611",2611,38,"femenino","especializacion",0,"administrativo",0,"diurna",9,34
"2612",2612,33,"masculino","bachiller",3,"operativo",1,"diurna",11,61
"2613",2613,55,"masculino","bachiller",1,"operativo",0,"mixta",3,150
"2614",2614,50,"masculino","tecnico",0,"operativo",0,"nocturna",4,75
"2615",2615,23,"femenino","tecnico",0,"operativo",0,"mixta",11,88
"2616",2616,48,"femenino","tecnico",0,"operativo",0,"diurna",12,92
"2617",2617,52,"femenino","tecnico",3,"operativo",0,"mixta",11,119
"2618",2618,22,"femenino","bachiller",3,"operativo",0,"diurna",8,51
"2619",2619,36,"femenino","universitario",2,"operativo",0,"diurna",2,25
"2620",2620,65,"femenino","maestria",1,"administrativo",1,"nocturna",1,34
"2621",2621,48,"masculino","bachiller",0,"operativo",0,"diurna",3,129
"2622",2622,54,"masculino","tecnico",1,"administrativo",0,"nocturna",14,22
"2623",2623,66,"masculino","tecnico",2,"operativo",1,"diurna",12,101
"2624",2624,42,"femenino","bachiller",4,"administrativo",0,"diurna",13,88
"2625",2625,44,"femenino","bachiller",1,"operativo",1,"mixta",13,51
"2626",2626,56,"masculino","tecnico",1,"operativo",0,"diurna",17,107
"2627",2627,40,"masculino","bachiller",1,"operativo",1,"diurna",9,57
"2628",2628,46,"femenino","bachiller",1,"operativo",0,"nocturna",9,125
"2629",2629,32,"masculino","tecnico",0,"operativo",0,"mixta",13,43
"2630",2630,28,"masculino","bachiller",1,"operativo",1,"diurna",4,14
"2631",2631,39,"femenino","tecnico",2,"operativo",0,"mixta",2,142
"2632",2632,32,"femenino","tecnico",1,"operativo",0,"diurna",22,77
"2633",2633,52,"masculino","bachiller",3,"operativo",0,"mixta",15,87
"2634",2634,30,"masculino","tecnico",0,"operativo",1,"diurna",11,38
"2635",2635,28,"femenino","tecnico",1,"operativo",0,"diurna",6,113
"2636",2636,26,"masculino","tecnico",0,"operativo",0,"diurna",13,133
"2637",2637,57,"masculino","universitario",0,"operativo",0,"diurna",15,51
"2638",2638,34,"femenino","tecnico",2,"operativo",0,"mixta",6,108
"2639",2639,31,"femenino","bachiller",0,"administrativo",0,"nocturna",8,89
"2640",2640,38,"femenino","maestria",1,"administrativo",1,"mixta",7,83
"2641",2641,33,"masculino","tecnico",3,"operativo",1,"diurna",7,83
"2642",2642,65,"masculino","bachiller",0,"operativo",0,"nocturna",8,66
"2643",2643,50,"masculino","universitario",1,"operativo",0,"nocturna",9,99
"2644",2644,29,"masculino","bachiller",0,"administrativo",0,"diurna",10,20
"2645",2645,45,"femenino","universitario",0,"administrativo",1,"diurna",10,35
"2646",2646,44,"femenino","tecnico",0,"administrativo",1,"diurna",5,50
"2647",2647,57,"masculino","universitario",3,"operativo",1,"nocturna",6,40
"2648",2648,35,"femenino","bachiller",2,"operativo",0,"diurna",16,85
"2649",2649,52,"femenino","tecnico",1,"administrativo",0,"nocturna",9,4
"2650",2650,58,"masculino","bachiller",1,"operativo",0,"diurna",13,142
"2651",2651,70,"femenino","universitario",2,"administrativo",1,"diurna",7,26
"2652",2652,39,"masculino","bachiller",2,"operativo",0,"diurna",7,109
"2653",2653,41,"masculino","tecnico",2,"operativo",0,"diurna",13,102
"2654",2654,59,"masculino","tecnico",0,"operativo",1,"mixta",5,32
"2655",2655,44,"femenino","universitario",2,"operativo",1,"diurna",10,66
"2656",2656,43,"masculino","maestria",2,"administrativo",0,"mixta",10,140
"2657",2657,61,"femenino","bachiller",1,"operativo",0,"diurna",9,74
"2658",2658,53,"masculino","universitario",2,"operativo",1,"nocturna",11,89
"2659",2659,40,"femenino","bachiller",1,"administrativo",0,"diurna",11,88
"2660",2660,18,"femenino","tecnico",0,"operativo",1,"diurna",12,112
"2661",2661,38,"femenino","universitario",0,"operativo",1,"diurna",5,55
"2662",2662,57,"masculino","tecnico",0,"operativo",0,"diurna",4,28
"2663",2663,32,"femenino","tecnico",1,"operativo",1,"mixta",9,45
"2664",2664,18,"masculino","tecnico",0,"operativo",0,"nocturna",12,20
"2665",2665,44,"femenino","tecnico",2,"operativo",1,"nocturna",10,102
"2666",2666,31,"femenino","tecnico",0,"operativo",0,"mixta",19,128
"2667",2667,38,"masculino","tecnico",0,"operativo",1,"nocturna",11,16
"2668",2668,38,"femenino","universitario",1,"administrativo",0,"diurna",12,142
"2669",2669,22,"masculino","bachiller",3,"administrativo",0,"diurna",18,116
"2670",2670,37,"masculino","bachiller",0,"operativo",0,"mixta",12,1
"2671",2671,32,"masculino","universitario",2,"operativo",1,"diurna",18,127
"2672",2672,37,"masculino","bachiller",0,"operativo",0,"nocturna",13,120
"2673",2673,32,"masculino","bachiller",2,"operativo",0,"nocturna",8,52
"2674",2674,33,"masculino","bachiller",1,"operativo",0,"diurna",13,121
"2675",2675,31,"masculino","tecnico",0,"operativo",1,"nocturna",7,134
"2676",2676,67,"masculino","bachiller",3,"administrativo",0,"diurna",12,106
"2677",2677,49,"masculino","tecnico",0,"operativo",0,"diurna",14,110
"2678",2678,45,"masculino","universitario",2,"operativo",1,"mixta",17,119
"2679",2679,66,"masculino","bachiller",0,"operativo",0,"diurna",6,82
"2680",2680,27,"masculino","bachiller",4,"operativo",0,"nocturna",3,87
"2681",2681,49,"femenino","tecnico",1,"operativo",0,"diurna",8,15
"2682",2682,25,"femenino","tecnico",2,"operativo",0,"nocturna",14,13
"2683",2683,33,"femenino","tecnico",0,"administrativo",1,"mixta",12,30
"2684",2684,48,"masculino","bachiller",1,"administrativo",0,"mixta",4,139
"2685",2685,32,"femenino","bachiller",0,"operativo",1,"mixta",7,103
"2686",2686,33,"femenino","bachiller",1,"administrativo",0,"nocturna",18,149
"2687",2687,62,"femenino","tecnico",1,"administrativo",1,"nocturna",11,113
"2688",2688,64,"masculino","tecnico",0,"operativo",0,"nocturna",11,100
"2689",2689,29,"masculino","tecnico",0,"operativo",0,"diurna",6,112
"2690",2690,39,"masculino","bachiller",0,"administrativo",0,"diurna",10,14
"2691",2691,55,"femenino","bachiller",1,"operativo",0,"diurna",6,29
"2692",2692,18,"femenino","tecnico",1,"operativo",0,"mixta",9,26
"2693",2693,33,"masculino","tecnico",1,"operativo",1,"diurna",9,50
"2694",2694,54,"femenino","tecnico",4,"operativo",0,"nocturna",6,55
"2695",2695,46,"femenino","bachiller",3,"operativo",0,"mixta",12,71
"2696",2696,35,"femenino","bachiller",2,"operativo",1,"diurna",6,61
"2697",2697,25,"femenino","especializacion",3,"administrativo",0,"diurna",13,132
"2698",2698,52,"masculino","tecnico",2,"operativo",1,"diurna",12,33
"2699",2699,62,"femenino","bachiller",3,"administrativo",1,"nocturna",10,132
"2700",2700,18,"masculino","tecnico",0,"operativo",0,"nocturna",16,52
"2701",2701,34,"masculino","tecnico",1,"administrativo",0,"mixta",4,11
"2702",2702,69,"masculino","bachiller",3,"operativo",0,"diurna",10,55
"2703",2703,47,"masculino","bachiller",2,"operativo",1,"diurna",12,83
"2704",2704,37,"masculino","bachiller",0,"operativo",0,"diurna",14,61
"2705",2705,22,"femenino","tecnico",0,"operativo",0,"diurna",10,134
"2706",2706,34,"femenino","tecnico",0,"administrativo",1,"diurna",10,131
"2707",2707,51,"masculino","bachiller",1,"operativo",0,"nocturna",13,29
"2708",2708,43,"masculino","tecnico",2,"operativo",0,"nocturna",10,40
"2709",2709,33,"masculino","tecnico",1,"operativo",0,"diurna",16,32
"2710",2710,26,"femenino","universitario",0,"operativo",0,"diurna",9,30
"2711",2711,38,"masculino","bachiller",1,"administrativo",0,"diurna",14,9
"2712",2712,22,"masculino","tecnico",0,"operativo",1,"diurna",13,102
"2713",2713,80,"masculino","bachiller",2,"operativo",0,"diurna",4,21
"2714",2714,64,"masculino","tecnico",3,"operativo",0,"diurna",15,29
"2715",2715,50,"masculino","bachiller",0,"operativo",0,"diurna",5,25
"2716",2716,42,"masculino","tecnico",2,"operativo",1,"nocturna",13,135
"2717",2717,33,"femenino","tecnico",1,"operativo",1,"nocturna",11,140
"2718",2718,68,"masculino","maestria",0,"administrativo",0,"diurna",11,145
"2719",2719,21,"masculino","tecnico",4,"operativo",0,"nocturna",12,34
"2720",2720,54,"masculino","tecnico",0,"operativo",1,"mixta",5,42
"2721",2721,43,"femenino","bachiller",2,"administrativo",0,"diurna",11,106
"2722",2722,53,"masculino","bachiller",1,"administrativo",0,"nocturna",12,28
"2723",2723,61,"masculino","tecnico",1,"operativo",1,"diurna",4,11
"2724",2724,40,"femenino","bachiller",1,"operativo",0,"nocturna",10,59
"2725",2725,43,"femenino","tecnico",0,"operativo",0,"nocturna",8,76
"2726",2726,18,"masculino","tecnico",3,"administrativo",0,"diurna",13,35
"2727",2727,38,"masculino","tecnico",0,"administrativo",0,"diurna",8,147
"2728",2728,52,"femenino","tecnico",3,"operativo",0,"diurna",14,75
"2729",2729,73,"masculino","tecnico",0,"operativo",1,"diurna",9,97
"2730",2730,23,"masculino","tecnico",5,"operativo",0,"diurna",10,61
"2731",2731,43,"femenino","bachiller",2,"operativo",0,"nocturna",11,28
"2732",2732,40,"masculino","tecnico",1,"operativo",0,"nocturna",8,102
"2733",2733,61,"masculino","bachiller",3,"operativo",0,"mixta",17,148
"2734",2734,36,"masculino","bachiller",0,"operativo",0,"diurna",9,111
"2735",2735,40,"masculino","bachiller",1,"operativo",0,"diurna",9,82
"2736",2736,26,"femenino","universitario",4,"operativo",0,"nocturna",21,96
"2737",2737,40,"masculino","tecnico",3,"operativo",0,"diurna",12,131
"2738",2738,23,"masculino","bachiller",1,"operativo",0,"diurna",14,97
"2739",2739,38,"femenino","universitario",3,"operativo",1,"nocturna",11,90
"2740",2740,31,"femenino","especializacion",3,"administrativo",0,"diurna",6,51
"2741",2741,38,"femenino","bachiller",2,"operativo",0,"diurna",5,15
"2742",2742,30,"femenino","bachiller",2,"operativo",0,"diurna",8,12
"2743",2743,65,"masculino","tecnico",3,"operativo",0,"diurna",9,97
"2744",2744,31,"femenino","bachiller",2,"operativo",0,"diurna",6,27
"2745",2745,39,"femenino","bachiller",3,"administrativo",0,"diurna",7,146
"2746",2746,34,"femenino","tecnico",0,"operativo",1,"mixta",13,90
"2747",2747,51,"femenino","tecnico",0,"operativo",0,"diurna",7,29
"2748",2748,59,"femenino","bachiller",2,"operativo",1,"mixta",8,119
"2749",2749,35,"masculino","bachiller",1,"operativo",1,"diurna",13,14
"2750",2750,25,"masculino","universitario",3,"operativo",1,"diurna",15,67
"2751",2751,46,"masculino","bachiller",0,"operativo",1,"diurna",9,60
"2752",2752,48,"femenino","tecnico",2,"operativo",0,"nocturna",7,149
"2753",2753,35,"masculino","universitario",1,"operativo",1,"diurna",14,102
"2754",2754,50,"femenino","maestria",3,"administrativo",0,"diurna",15,132
"2755",2755,43,"masculino","tecnico",0,"operativo",1,"diurna",18,113
"2756",2756,21,"femenino","universitario",0,"administrativo",0,"nocturna",11,130
"2757",2757,49,"masculino","tecnico",1,"administrativo",0,"nocturna",13,5
"2758",2758,22,"masculino","bachiller",2,"operativo",0,"nocturna",7,142
"2759",2759,60,"masculino","bachiller",0,"administrativo",0,"diurna",6,72
"2760",2760,46,"femenino","tecnico",2,"operativo",0,"nocturna",5,89
"2761",2761,65,"femenino","tecnico",0,"operativo",1,"mixta",5,134
"2762",2762,39,"femenino","tecnico",3,"administrativo",0,"nocturna",10,10
"2763",2763,18,"masculino","bachiller",1,"operativo",0,"nocturna",9,93
"2764",2764,19,"femenino","bachiller",1,"operativo",1,"diurna",14,19
"2765",2765,59,"masculino","tecnico",3,"operativo",1,"nocturna",9,127
"2766",2766,31,"femenino","tecnico",4,"administrativo",1,"mixta",9,75
"2767",2767,25,"femenino","bachiller",2,"operativo",1,"diurna",0,110
"2768",2768,45,"masculino","tecnico",0,"operativo",1,"nocturna",9,134
"2769",2769,36,"femenino","bachiller",0,"operativo",0,"diurna",7,146
"2770",2770,24,"masculino","tecnico",1,"operativo",0,"diurna",8,33
"2771",2771,18,"femenino","bachiller",1,"administrativo",1,"mixta",11,116
"2772",2772,33,"femenino","universitario",3,"operativo",1,"diurna",3,97
"2773",2773,45,"femenino","bachiller",0,"operativo",0,"diurna",8,19
"2774",2774,35,"masculino","bachiller",2,"administrativo",0,"mixta",5,130
"2775",2775,38,"masculino","tecnico",3,"administrativo",0,"diurna",15,85
"2776",2776,33,"femenino","bachiller",2,"operativo",0,"diurna",6,41
"2777",2777,44,"masculino","universitario",3,"operativo",1,"diurna",8,126
"2778",2778,51,"femenino","tecnico",2,"administrativo",1,"nocturna",15,15
"2779",2779,60,"masculino","tecnico",3,"operativo",0,"diurna",9,59
"2780",2780,18,"masculino","tecnico",3,"operativo",0,"mixta",4,90
"2781",2781,43,"masculino","bachiller",1,"operativo",0,"diurna",12,69
"2782",2782,36,"femenino","tecnico",1,"operativo",1,"mixta",13,24
"2783",2783,56,"femenino","universitario",1,"operativo",0,"diurna",10,94
"2784",2784,73,"femenino","tecnico",0,"operativo",1,"diurna",8,146
"2785",2785,40,"masculino","universitario",3,"administrativo",1,"mixta",17,132
"2786",2786,46,"masculino","tecnico",0,"operativo",0,"diurna",0,37
"2787",2787,56,"masculino","tecnico",1,"operativo",1,"diurna",9,76
"2788",2788,63,"femenino","bachiller",1,"administrativo",0,"mixta",9,145
"2789",2789,58,"femenino","tecnico",4,"administrativo",1,"diurna",12,131
"2790",2790,18,"femenino","tecnico",2,"administrativo",0,"mixta",5,73
"2791",2791,23,"masculino","tecnico",1,"operativo",0,"diurna",7,76
"2792",2792,35,"femenino","bachiller",5,"operativo",0,"diurna",7,133
"2793",2793,68,"masculino","tecnico",3,"operativo",0,"diurna",9,148
"2794",2794,42,"femenino","bachiller",2,"operativo",0,"diurna",17,138
"2795",2795,41,"femenino","tecnico",2,"operativo",1,"mixta",11,108
"2796",2796,41,"femenino","bachiller",1,"operativo",1,"diurna",12,4
"2797",2797,49,"masculino","universitario",1,"operativo",0,"diurna",11,45
"2798",2798,59,"femenino","tecnico",2,"operativo",1,"nocturna",10,62
"2799",2799,55,"masculino","bachiller",1,"operativo",0,"mixta",8,48
"2800",2800,18,"masculino","bachiller",0,"operativo",0,"diurna",14,141
"2801",2801,18,"femenino","tecnico",0,"operativo",0,"diurna",10,94
"2802",2802,39,"masculino","bachiller",1,"administrativo",1,"nocturna",9,74
"2803",2803,51,"masculino","tecnico",1,"operativo",1,"diurna",8,126
"2804",2804,18,"masculino","tecnico",1,"administrativo",1,"diurna",4,52
"2805",2805,51,"femenino","tecnico",1,"operativo",0,"mixta",0,96
"2806",2806,24,"femenino","bachiller",1,"operativo",1,"nocturna",12,29
"2807",2807,44,"masculino","bachiller",0,"administrativo",0,"mixta",10,45
"2808",2808,40,"femenino","bachiller",2,"operativo",1,"nocturna",4,10
"2809",2809,22,"femenino","tecnico",0,"operativo",1,"nocturna",10,129
"2810",2810,66,"femenino","universitario",4,"operativo",0,"diurna",14,35
"2811",2811,51,"femenino","bachiller",1,"operativo",1,"mixta",11,104
"2812",2812,83,"femenino","universitario",0,"operativo",1,"nocturna",11,115
"2813",2813,51,"femenino","tecnico",1,"operativo",0,"diurna",8,51
"2814",2814,35,"masculino","bachiller",0,"operativo",0,"diurna",9,58
"2815",2815,38,"masculino","bachiller",3,"administrativo",1,"diurna",9,16
"2816",2816,32,"masculino","tecnico",0,"operativo",0,"nocturna",15,79
"2817",2817,21,"femenino","tecnico",2,"administrativo",0,"diurna",8,85
"2818",2818,18,"masculino","tecnico",0,"administrativo",1,"diurna",7,3
"2819",2819,40,"masculino","tecnico",0,"operativo",0,"diurna",12,70
"2820",2820,63,"femenino","bachiller",2,"operativo",0,"diurna",12,31
"2821",2821,46,"femenino","tecnico",0,"operativo",1,"mixta",6,144
"2822",2822,35,"femenino","maestria",0,"administrativo",1,"diurna",14,107
"2823",2823,52,"femenino","tecnico",2,"operativo",1,"diurna",9,145
"2824",2824,43,"masculino","universitario",4,"operativo",1,"diurna",3,37
"2825",2825,49,"femenino","bachiller",3,"administrativo",1,"nocturna",9,95
"2826",2826,48,"masculino","tecnico",2,"operativo",0,"diurna",6,117
"2827",2827,37,"masculino","universitario",4,"operativo",1,"nocturna",14,61
"2828",2828,56,"masculino","tecnico",2,"operativo",1,"diurna",11,44
"2829",2829,45,"masculino","tecnico",2,"operativo",1,"mixta",15,33
"2830",2830,18,"masculino","tecnico",4,"operativo",0,"diurna",18,118
"2831",2831,49,"femenino","tecnico",0,"operativo",0,"nocturna",16,112
"2832",2832,70,"femenino","tecnico",3,"operativo",0,"nocturna",19,142
"2833",2833,45,"femenino","tecnico",3,"operativo",0,"diurna",7,101
"2834",2834,70,"femenino","tecnico",0,"administrativo",1,"diurna",7,122
"2835",2835,47,"masculino","tecnico",1,"operativo",1,"nocturna",6,79
"2836",2836,48,"masculino","bachiller",1,"administrativo",0,"mixta",16,73
"2837",2837,37,"femenino","tecnico",0,"operativo",0,"diurna",10,115
"2838",2838,18,"masculino","tecnico",0,"operativo",0,"nocturna",10,94
"2839",2839,23,"femenino","tecnico",0,"operativo",0,"mixta",8,43
"2840",2840,37,"femenino","maestria",2,"administrativo",0,"nocturna",10,110
"2841",2841,23,"femenino","bachiller",1,"administrativo",0,"mixta",15,55
"2842",2842,18,"femenino","bachiller",1,"operativo",0,"nocturna",13,8
"2843",2843,39,"masculino","universitario",2,"operativo",1,"nocturna",11,44
"2844",2844,31,"masculino","tecnico",0,"operativo",0,"nocturna",12,4
"2845",2845,76,"femenino","bachiller",0,"operativo",0,"diurna",18,79
"2846",2846,42,"femenino","tecnico",0,"operativo",1,"diurna",15,54
"2847",2847,47,"masculino","tecnico",1,"administrativo",1,"diurna",7,7
"2848",2848,47,"femenino","tecnico",1,"operativo",1,"mixta",10,122
"2849",2849,41,"masculino","bachiller",2,"operativo",0,"diurna",8,135
"2850",2850,50,"femenino","tecnico",0,"operativo",0,"diurna",9,38
"2851",2851,48,"masculino","universitario",0,"administrativo",0,"nocturna",8,44
"2852",2852,52,"femenino","tecnico",0,"operativo",1,"diurna",12,37
"2853",2853,55,"femenino","bachiller",3,"administrativo",0,"diurna",10,32
"2854",2854,56,"femenino","tecnico",3,"administrativo",0,"mixta",13,91
"2855",2855,41,"masculino","universitario",1,"operativo",1,"diurna",6,81
"2856",2856,21,"femenino","tecnico",4,"operativo",0,"diurna",10,30
